,city,year,population
4989,Jhargam,2009,0
4990,Jhargam,2010,0
4991,Jhargam,2011,0
4992,Jhargam,2012,0
4993,Jhargam,2013,0
4994,Jhargam,2014,0
4995,Jhargam,2015,0
4996,Jhargam,2016,0
4997,Jhargam,2017,0
4998,Jhargam,2018,0
4999,Jhargam,2019,0
5000,Chature,1970,0
5001,Chature,1971,0
5002,Chature,1972,0
5003,Chature,1973,0
5004,Chature,1974,0
5005,Chature,1975,0
5006,Chature,1976,0
5007,Chature,1977,0
5008,Chature,1978,0
5009,Chature,1979,0
5010,Chature,1980,0
5011,Chature,1981,0
5012,Chature,1982,0
5013,Chature,1983,0
5014,Chature,1984,0
5015,Chature,1985,0
5016,Chature,1986,0
5017,Chature,1987,0
5018,Chature,1988,0
5019,Chature,1989,0
5020,Chature,1990,0
5021,Chature,1991,0
5022,Chature,1992,0
5023,Chature,1993,0
5024,Chature,1994,0
5025,Chature,1995,0
5026,Chature,1996,0
5027,Chature,1997,0
5028,Chature,1998,0
5029,Chature,1999,0
5030,Chature,2000,0
5031,Chature,2001,0
5032,Chature,2002,0
5033,Chature,2003,0
5034,Chature,2004,0
5035,Chature,2005,0
5036,Chature,2006,0
5037,Chature,2007,0
5038,Chature,2008,0
5039,Chature,2009,0
5040,Chature,2010,0
5041,Chature,2011,0
5042,Chature,2012,0
5043,Chature,2013,0
5044,Chature,2014,0
5045,Chature,2015,0
5046,Chature,2016,0
5047,Chature,2017,0
5048,Chature,2018,0
5049,Chature,2019,0
